rf_code,codepoints,name,group,subgroup,order,joypixels_file,status,reason
,1F91F 1F3FB,love-you gesture: light skin tone,People & Body,hand-fingers-partial,272,1f91f-1f3fb.png,excluded,skin_tone_variant
,1F91F 1F3FC,love-you gesture: medium-light skin tone,People & Body,hand-fingers-partial,273,1f91f-1f3fc.png,excluded,skin_tone_variant
,1F91F 1F3FD,love-you gesture: medium skin tone,People & Body,hand-fingers-partial,274,1f91f-1f3fd.png,excluded,skin_tone_variant
,1F91F 1F3FE,love-you gesture: medium-dark skin tone,People & Body,hand-fingers-partial,275,1f91f-1f3fe.png,excluded,skin_tone_variant
,1F91F 1F3FF,love-you gesture: dark skin tone,People & Body,hand-fingers-partial,276,1f91f-1f3ff.png,excluded,skin_tone_variant
,1F918,sign of the horns,People & Body,hand-fingers-partial,277,1f918.png,candidate,
,1F918 1F3FB,sign of the horns: light skin tone,People & Body,hand-fingers-partial,278,1f918-1f3fb.png,excluded,skin_tone_variant
,1F918 1F3FC,sign of the horns: medium-light skin tone,People & Body,hand-fingers-partial,279,1f918-1f3fc.png,excluded,skin_tone_variant
,1F918 1F3FD,sign of the horns: medium skin tone,People & Body,hand-fingers-partial,280,1f918-1f3fd.png,excluded,skin_tone_variant
,1F918 1F3FE,sign of the horns: medium-dark skin tone,People & Body,hand-fingers-partial,281,1f918-1f3fe.png,excluded,skin_tone_variant
,1F918 1F3FF,sign of the horns: dark skin tone,People & Body,hand-fingers-partial,282,1f918-1f3ff.png,excluded,skin_tone_variant
,1F919,call me hand,People & Body,hand-fingers-partial,283,1f919.png,candidate,
,1F919 1F3FB,call me hand: light skin tone,People & Body,hand-fingers-partial,284,1f919-1f3fb.png,excluded,skin_tone_variant
,1F919 1F3FC,call me hand: medium-light skin tone,People & Body,hand-fingers-partial,285,1f919-1f3fc.png,excluded,skin_tone_variant
,1F919 1F3FD,call me hand: medium skin tone,People & Body,hand-fingers-partial,286,1f919-1f3fd.png,excluded,skin_tone_variant
,1F919 1F3FE,call me hand: medium-dark skin tone,People & Body,hand-fingers-partial,287,1f919-1f3fe.png,excluded,skin_tone_variant
,1F919 1F3FF,call me hand: dark skin tone,People & Body,hand-fingers-partial,288,1f919-1f3ff.png,excluded,skin_tone_variant
,1F448,backhand index pointing left,People & Body,hand-single-finger,289,1f448.png,candidate,
,1F448 1F3FB,backhand index pointing left: light skin tone,People & Body,hand-single-finger,290,1f448-1f3fb.png,excluded,skin_tone_variant
,1F448 1F3FC,backhand index pointing left: medium-light skin tone,People & Body,hand-single-finger,291,1f448-1f3fc.png,excluded,skin_tone_variant
,1F448 1F3FD,backhand index pointing left: medium skin tone,People & Body,hand-single-finger,292,1f448-1f3fd.png,excluded,skin_tone_variant
,1F448 1F3FE,backhand index pointing left: medium-dark skin tone,People & Body,hand-single-finger,293,1f448-1f3fe.png,excluded,skin_tone_variant
,1F448 1F3FF,backhand index pointing left: dark skin tone,People & Body,hand-single-finger,294,1f448-1f3ff.png,excluded,skin_tone_variant
,1F449,backhand index pointing right,People & Body,hand-single-finger,295,1f449.png,candidate,
,1F449 1F3FB,backhand index pointing right: light skin tone,People & Body,hand-single-finger,296,1f449-1f3fb.png,excluded,skin_tone_variant
,1F449 1F3FC,backhand index pointing right: medium-light skin tone,People & Body,hand-single-finger,297,1f449-1f3fc.png,excluded,skin_tone_variant
,1F449 1F3FD,backhand index pointing right: medium skin tone,People & Body,hand-single-finger,298,1f449-1f3fd.png,excluded,skin_tone_variant
,1F449 1F3FE,backhand index pointing right: medium-dark skin tone,People & Body,hand-single-finger,299,1f449-1f3fe.png,excluded,skin_tone_variant
,1F449 1F3FF,backhand index pointing right: dark skin tone,People & Body,hand-single-finger,300,1f449-1f3ff.png,excluded,skin_tone_variant
,1F446,backhand index pointing up,People & Body,hand-single-finger,301,1f446.png,candidate,
,1F446 1F3FB,backhand index pointing up: light skin tone,People & Body,hand-single-finger,302,1f446-1f3fb.png,excluded,skin_tone_variant
,1F446 1F3FC,backhand index pointing up: medium-light skin tone,People & Body,hand-single-finger,303,1f446-1f3fc.png,excluded,skin_tone_variant
,1F446 1F3FD,backhand index pointing up: medium skin tone,People & Body,hand-single-finger,304,1f446-1f3fd.png,excluded,skin_tone_variant
,1F446 1F3FE,backhand index pointing up: medium-dark skin tone,People & Body,hand-single-finger,305,1f446-1f3fe.png,excluded,skin_tone_variant
,1F446 1F3FF,backhand index pointing up: dark skin tone,People & Body,hand-single-finger,306,1f446-1f3ff.png,excluded,skin_tone_variant
,1F595,middle finger,People & Body,hand-single-finger,307,1f595.png,candidate,
,1F595 1F3FB,middle finger: light skin tone,People & Body,hand-single-finger,308,1f595-1f3fb.png,excluded,skin_tone_variant
,1F595 1F3FC,middle finger: medium-light skin tone,People & Body,hand-single-finger,309,1f595-1f3fc.png,excluded,skin_tone_variant
,1F595 1F3FD,middle finger: medium skin tone,People & Body,hand-single-finger,310,1f595-1f3fd.png,excluded,skin_tone_variant
,1F595 1F3FE,middle finger: medium-dark skin tone,People & Body,hand-single-finger,311,1f595-1f3fe.png,excluded,skin_tone_variant
,1F595 1F3FF,middle finger: dark skin tone,People & Body,hand-single-finger,312,1f595-1f3ff.png,excluded,skin_tone_variant
,1F447,backhand index pointing down,People & Body,hand-single-finger,313,1f447.png,candidate,
,1F447 1F3FB,backhand index pointing down: light skin tone,People & Body,hand-single-finger,314,1f447-1f3fb.png,excluded,skin_tone_variant
,1F447 1F3FC,backhand index pointing down: medium-light skin tone,People & Body,hand-single-finger,315,1f447-1f3fc.png,excluded,skin_tone_variant
,1F447 1F3FD,backhand index pointing down: medium skin tone,People & Body,hand-single-finger,316,1f447-1f3fd.png,excluded,skin_tone_variant
,1F447 1F3FE,backhand index pointing down: medium-dark skin tone,People & Body,hand-single-finger,317,1f447-1f3fe.png,excluded,skin_tone_variant
,1F447 1F3FF,backhand index pointing down: dark skin tone,People & Body,hand-single-finger,318,1f447-1f3ff.png,excluded,skin_tone_variant
,261D FE0F,index pointing up,People & Body,hand-single-finger,319,261d.png,candidate,
,261D 1F3FB,index pointing up: light skin tone,People & Body,hand-single-finger,320,261d-1f3fb.png,excluded,skin_tone_variant
,261D 1F3FC,index pointing up: medium-light skin tone,People & Body,hand-single-finger,321,261d-1f3fc.png,excluded,skin_tone_variant
,261D 1F3FD,index pointing up: medium skin tone,People & Body,hand-single-finger,322,261d-1f3fd.png,excluded,skin_tone_variant
,261D 1F3FE,index pointing up: medium-dark skin tone,People & Body,hand-single-finger,323,261d-1f3fe.png,excluded,skin_tone_variant
,261D 1F3FF,index pointing up: dark skin tone,People & Body,hand-single-finger,324,261d-1f3ff.png,excluded,skin_tone_variant
,1FAF5,index pointing at the viewer,People & Body,hand-single-finger,325,1faf5.png,candidate,
,1FAF5 1F3FB,index pointing at the viewer: light skin tone,People & Body,hand-single-finger,326,1faf5-1f3fb.png,excluded,skin_tone_variant
,1FAF5 1F3FC,index pointing at the viewer: medium-light skin tone,People & Body,hand-single-finger,327,1faf5-1f3fc.png,excluded,skin_tone_variant
,1FAF5 1F3FD,index pointing at the viewer: medium skin tone,People & Body,hand-single-finger,328,1faf5-1f3fd.png,excluded,skin_tone_variant
,1FAF5 1F3FE,index pointing at the viewer: medium-dark skin tone,People & Body,hand-single-finger,329,1faf5-1f3fe.png,excluded,skin_tone_variant
,1FAF5 1F3FF,index pointing at the viewer: dark skin tone,People & Body,hand-single-finger,330,1faf5-1f3ff.png,excluded,skin_tone_variant
,1F44D,thumbs up,People & Body,hand-fingers-closed,331,1f44d.png,candidate,
,1F44D 1F3FB,thumbs up: light skin tone,People & Body,hand-fingers-closed,332,1f44d-1f3fb.png,excluded,skin_tone_variant
,1F44D 1F3FC,thumbs up: medium-light skin tone,People & Body,hand-fingers-closed,333,1f44d-1f3fc.png,excluded,skin_tone_variant
,1F44D 1F3FD,thumbs up: medium skin tone,People & Body,hand-fingers-closed,334,1f44d-1f3fd.png,excluded,skin_tone_variant
,1F44D 1F3FE,thumbs up: medium-dark skin tone,People & Body,hand-fingers-closed,335,1f44d-1f3fe.png,excluded,skin_tone_variant
,1F44D 1F3FF,thumbs up: dark skin tone,People & Body,hand-fingers-closed,336,1f44d-1f3ff.png,excluded,skin_tone_variant
,1F44E,thumbs down,People & Body,hand-fingers-closed,337,1f44e.png,candidate,
,1F44E 1F3FB,thumbs down: light skin tone,People & Body,hand-fingers-closed,338,1f44e-1f3fb.png,excluded,skin_tone_variant
,1F44E 1F3FC,thumbs down: medium-light skin tone,People & Body,hand-fingers-closed,339,1f44e-1f3fc.png,excluded,skin_tone_variant
,1F44E 1F3FD,thumbs down: medium skin tone,People & Body,hand-fingers-closed,340,1f44e-1f3fd.png,excluded,skin_tone_variant
,1F44E 1F3FE,thumbs down: medium-dark skin tone,People & Body,hand-fingers-closed,341,1f44e-1f3fe.png,excluded,skin_tone_variant
,1F44E 1F3FF,thumbs down: dark skin tone,People & Body,hand-fingers-closed,342,1f44e-1f3ff.png,excluded,skin_tone_variant
,270A,raised fist,People & Body,hand-fingers-closed,343,270a.png,candidate,
,270A 1F3FB,raised fist: light skin tone,People & Body,hand-fingers-closed,344,270a-1f3fb.png,excluded,skin_tone_variant
,270A 1F3FC,raised fist: medium-light skin tone,People & Body,hand-fingers-closed,345,270a-1f3fc.png,excluded,skin_tone_variant
,270A 1F3FD,raised fist: medium skin tone,People & Body,hand-fingers-closed,346,270a-1f3fd.png,excluded,skin_tone_variant
,270A 1F3FE,raised fist: medium-dark skin tone,People & Body,hand-fingers-closed,347,270a-1f3fe.png,excluded,skin_tone_variant
,270A 1F3FF,raised fist: dark skin tone,People & Body,hand-fingers-closed,348,270a-1f3ff.png,excluded,skin_tone_variant
,1F44A,oncoming fist,People & Body,hand-fingers-closed,349,1f44a.png,candidate,
,1F44A 1F3FB,oncoming fist: light skin tone,People & Body,hand-fingers-closed,350,1f44a-1f3fb.png,excluded,skin_tone_variant
,1F44A 1F3FC,oncoming fist: medium-light skin tone,People & Body,hand-fingers-closed,351,1f44a-1f3fc.png,excluded,skin_tone_variant
,1F44A 1F3FD,oncoming fist: medium skin tone,People & Body,hand-fingers-closed,352,1f44a-1f3fd.png,excluded,skin_tone_variant
,1F44A 1F3FE,oncoming fist: medium-dark skin tone,People & Body,hand-fingers-closed,353,1f44a-1f3fe.png,excluded,skin_tone_variant
,1F44A 1F3FF,oncoming fist: dark skin tone,People & Body,hand-fingers-closed,354,1f44a-1f3ff.png,excluded,skin_tone_variant
,1F91B,left-facing fist,People & Body,hand-fingers-closed,355,1f91b.png,candidate,
,1F91B 1F3FB,left-facing fist: light skin tone,People & Body,hand-fingers-closed,356,1f91b-1f3fb.png,excluded,skin_tone_variant
,1F91B 1F3FC,left-facing fist: medium-light skin tone,People & Body,hand-fingers-closed,357,1f91b-1f3fc.png,excluded,skin_tone_variant
,1F91B 1F3FD,left-facing fist: medium skin tone,People & Body,hand-fingers-closed,358,1f91b-1f3fd.png,excluded,skin_tone_variant
,1F91B 1F3FE,left-facing fist: medium-dark skin tone,People & Body,hand-fingers-closed,359,1f91b-1f3fe.png,excluded,skin_tone_variant
,1F91B 1F3FF,left-facing fist: dark skin tone,People & Body,hand-fingers-closed,360,1f91b-1f3ff.png,excluded,skin_tone_variant
,1F91C,right-facing fist,People & Body,hand-fingers-closed,361,1f91c.png,candidate,
,1F91C 1F3FB,right-facing fist: light skin tone,People & Body,hand-fingers-closed,362,1f91c-1f3fb.png,excluded,skin_tone_variant
,1F91C 1F3FC,right-facing fist: medium-light skin tone,People & Body,hand-fingers-closed,363,1f91c-1f3fc.png,excluded,skin_tone_variant
,1F91C 1F3FD,right-facing fist: medium skin tone,People & Body,hand-fingers-closed,364,1f91c-1f3fd.png,excluded,skin_tone_variant
,1F91C 1F3FE,right-facing fist: medium-dark skin tone,People & Body,hand-fingers-closed,365,1f91c-1f3fe.png,excluded,skin_tone_variant
,1F91C 1F3FF,right-facing fist: dark skin tone,People & Body,hand-fingers-closed,366,1f91c-1f3ff.png,excluded,skin_tone_variant
,1F44F,clapping hands,People & Body,hands,367,1f44f.png,candidate,
,1F44F 1F3FB,clapping hands: light skin tone,People & Body,hands,368,1f44f-1f3fb.png,excluded,skin_tone_variant
,1F44F 1F3FC,clapping hands: medium-light skin tone,People & Body,hands,369,1f44f-1f3fc.png,excluded,skin_tone_variant
,1F44F 1F3FD,clapping hands: medium skin tone,People & Body,hands,370,1f44f-1f3fd.png,excluded,skin_tone_variant
,1F44F 1F3FE,clapping hands: medium-dark skin tone,People & Body,hands,371,1f44f-1f3fe.png,excluded,skin_tone_variant
,1F44F 1F3FF,clapping hands: dark skin tone,People & Body,hands,372,1f44f-1f3ff.png,excluded,skin_tone_variant
,1F64C,raising hands,People & Body,hands,373,1f64c.png,candidate,
,1F64C 1F3FB,raising hands: light skin tone,People & Body,hands,374,1f64c-1f3fb.png,excluded,skin_tone_variant
,1F64C 1F3FC,raising hands: medium-light skin tone,People & Body,hands,375,1f64c-1f3fc.png,excluded,skin_tone_variant
,1F64C 1F3FD,raising hands: medium skin tone,People & Body,hands,376,1f64c-1f3fd.png,excluded,skin_tone_variant
,1F64C 1F3FE,raising hands: medium-dark skin tone,People & Body,hands,377,1f64c-1f3fe.png,excluded,skin_tone_variant
,1F64C 1F3FF,raising hands: dark skin tone,People & Body,hands,378,1f64c-1f3ff.png,excluded,skin_tone_variant
,1FAF6,heart hands,People & Body,hands,379,1faf6.png,candidate,
,1FAF6 1F3FB,heart hands: light skin tone,People & Body,hands,380,1faf6-1f3fb.png,excluded,skin_tone_variant
,1FAF6 1F3FC,heart hands: medium-light skin tone,People & Body,hands,381,1faf6-1f3fc.png,excluded,skin_tone_variant
,1FAF6 1F3FD,heart hands: medium skin tone,People & Body,hands,382,1faf6-1f3fd.png,excluded,skin_tone_variant
,1FAF6 1F3FE,heart hands: medium-dark skin tone,People & Body,hands,383,1faf6-1f3fe.png,excluded,skin_tone_variant
,1FAF6 1F3FF,heart hands: dark skin tone,People & Body,hands,384,1faf6-1f3ff.png,excluded,skin_tone_variant
,1F450,open hands,People & Body,hands,385,1f450.png,candidate,
,1F450 1F3FB,open hands: light skin tone,People & Body,hands,386,1f450-1f3fb.png,excluded,skin_tone_variant
,1F450 1F3FC,open hands: medium-light skin tone,People & Body,hands,387,1f450-1f3fc.png,excluded,skin_tone_variant
,1F450 1F3FD,open hands: medium skin tone,People & Body,hands,388,1f450-1f3fd.png,excluded,skin_tone_variant
,1F450 1F3FE,open hands: medium-dark skin tone,People & Body,hands,389,1f450-1f3fe.png,excluded,skin_tone_variant
,1F450 1F3FF,open hands: dark skin tone,People & Body,hands,390,1f450-1f3ff.png,excluded,skin_tone_variant
,1F932,palms up together,People & Body,hands,391,1f932.png,candidate,
,1F932 1F3FB,palms up together: light skin tone,People & Body,hands,392,1f932-1f3fb.png,excluded,skin_tone_variant
,1F932 1F3FC,palms up together: medium-light skin tone,People & Body,hands,393,1f932-1f3fc.png,excluded,skin_tone_variant
,1F932 1F3FD,palms up together: medium skin tone,People & Body,hands,394,1f932-1f3fd.png,excluded,skin_tone_variant
,1F932 1F3FE,palms up together: medium-dark skin tone,People & Body,hands,395,1f932-1f3fe.png,excluded,skin_tone_variant
,1F932 1F3FF,palms up together: dark skin tone,People & Body,hands,396,1f932-1f3ff.png,excluded,skin_tone_variant
,1F91D,handshake,People & Body,hands,397,1f91d.png,candidate,
,1F91D 1F3FB,handshake: light skin tone,People & Body,hands,398,1f91d-1f3fb.png,excluded,skin_tone_variant
,1F91D 1F3FC,handshake: medium-light skin tone,People & Body,hands,399,1f91d-1f3fc.png,excluded,skin_tone_variant
,1F91D 1F3FD,handshake: medium skin tone,People & Body,hands,400,1f91d-1f3fd.png,excluded,skin_tone_variant
,1F91D 1F3FE,handshake: medium-dark skin tone,People & Body,hands,401,1f91d-1f3fe.png,excluded,skin_tone_variant
,1F91D 1F3FF,handshake: dark skin tone,People & Body,hands,402,1f91d-1f3ff.png,excluded,skin_tone_variant
,1FAF1 1F3FB 200D 1FAF2 1F3FC,"handshake: light skin tone, medium-light skin tone",People & Body,hands,403,1faf1-1f3fb-1faf2-1f3fc.png,excluded,skin_tone_variant
,1FAF1 1F3FB 200D 1FAF2 1F3FD,"handshake: light skin tone, medium skin tone",People & Body,hands,404,1faf1-1f3fb-1faf2-1f3fd.png,excluded,skin_tone_variant
,1FAF1 1F3FB 200D 1FAF2 1F3FE,"handshake: light skin tone, medium-dark skin tone",People & Body,hands,405,1faf1-1f3fb-1faf2-1f3fe.png,excluded,skin_tone_variant
,1FAF1 1F3FB 200D 1FAF2 1F3FF,"handshake: light skin tone, dark skin tone",People & Body,hands,406,1faf1-1f3fb-1faf2-1f3ff.png,excluded,skin_tone_variant
,1FAF1 1F3FC 200D 1FAF2 1F3FB,"handshake: medium-light skin tone, light skin tone",People & Body,hands,407,1faf1-1f3fc-1faf2-1f3fb.png,excluded,skin_tone_variant
,1FAF1 1F3FC 200D 1FAF2 1F3FD,"handshake: medium-light skin tone, medium skin tone",People & Body,hands,408,1faf1-1f3fc-1faf2-1f3fd.png,excluded,skin_tone_variant
,1FAF1 1F3FC 200D 1FAF2 1F3FE,"handshake: medium-light skin tone, medium-dark skin tone",People & Body,hands,409,1faf1-1f3fc-1faf2-1f3fe.png,excluded,skin_tone_variant
,1FAF1 1F3FC 200D 1FAF2 1F3FF,"handshake: medium-light skin tone, dark skin tone",People & Body,hands,410,1faf1-1f3fc-1faf2-1f3ff.png,excluded,skin_tone_variant
,1FAF1 1F3FD 200D 1FAF2 1F3FB,"handshake: medium skin tone, light skin tone",People & Body,hands,411,1faf1-1f3fd-1faf2-1f3fb.png,excluded,skin_tone_variant
,1FAF1 1F3FD 200D 1FAF2 1F3FC,"handshake: medium skin tone, medium-light skin tone",People & Body,hands,412,1faf1-1f3fd-1faf2-1f3fc.png,excluded,skin_tone_variant
,1FAF1 1F3FD 200D 1FAF2 1F3FE,"handshake: medium skin tone, medium-dark skin tone",People & Body,hands,413,1faf1-1f3fd-1faf2-1f3fe.png,excluded,skin_tone_variant
,1FAF1 1F3FD 200D 1FAF2 1F3FF,"handshake: medium skin tone, dark skin tone",People & Body,hands,414,1faf1-1f3fd-1faf2-1f3ff.png,excluded,skin_tone_variant
,1FAF1 1F3FE 200D 1FAF2 1F3FB,"handshake: medium-dark skin tone, light skin tone",People & Body,hands,415,1faf1-1f3fe-1faf2-1f3fb.png,excluded,skin_tone_variant
,1FAF1 1F3FE 200D 1FAF2 1F3FC,"handshake: medium-dark skin tone, medium-light skin tone",People & Body,hands,416,1faf1-1f3fe-1faf2-1f3fc.png,excluded,skin_tone_variant
,1FAF1 1F3FE 200D 1FAF2 1F3FD,"handshake: medium-dark skin tone, medium skin tone",People & Body,hands,417,1faf1-1f3fe-1faf2-1f3fd.png,excluded,skin_tone_variant
,1FAF1 1F3FE 200D 1FAF2 1F3FF,"handshake: medium-dark skin tone, dark skin tone",People & Body,hands,418,1faf1-1f3fe-1faf2-1f3ff.png,excluded,skin_tone_variant
,1FAF1 1F3FF 200D 1FAF2 1F3FB,"handshake: dark skin tone, light skin tone",People & Body,hands,419,1faf1-1f3ff-1faf2-1f3fb.png,excluded,skin_tone_variant
,1FAF1 1F3FF 200D 1FAF2 1F3FC,"handshake: dark skin tone, medium-light skin tone",People & Body,hands,420,1faf1-1f3ff-1faf2-1f3fc.png,excluded,skin_tone_variant
,1FAF1 1F3FF 200D 1FAF2 1F3FD,"handshake: dark skin tone, medium skin tone",People & Body,hands,421,1faf1-1f3ff-1faf2-1f3fd.png,excluded,skin_tone_variant
